1,"151 Central Ave, Chelsea, MA, 02150",Match,Exact,"151 CENTRAL AVE, CHELSEA, MA, 02150","-71.029757827496,42.388829983172",85711279.0,R,25.0,25.0,160103.0,4001.0
2,"165 Cottage St, Chelsea, MA, 02150",Match,Exact,"165 COTTAGE ST, CHELSEA, MA, 02150","-71.024484684809,42.389679881615",85711663.0,R,25.0,25.0,160103.0,3000.0
3,"165 Cottage St, Chelsea, MA, 02150",Match,Exact,"165 COTTAGE ST, CHELSEA, MA, 02150","-71.024484684809,42.389679881615",85711663.0,R,25.0,25.0,160103.0,3000.0
4,"175 Cottage St, Chelsea, MA, 02150",Match,Exact,"175 COTTAGE ST, CHELSEA, MA, 02150","-71.024386256935,42.3896635901",85711663.0,R,25.0,25.0,160103.0,3000.0
5,"95 Essex St, Chelsea, MA, 02150",Match,Exact,"95 ESSEX ST, CHELSEA, MA, 02150","-71.034000203359,42.387856442957",85723681.0,R,25.0,25.0,160103.0,2005.0
6,"111 Central Ave, Chelsea, MA, 02150",Match,Exact,"111 CENTRAL AVE, CHELSEA, MA, 02150","-71.031177227942,42.389177627617",85732538.0,R,25.0,25.0,160103.0,1005.0
7,"90 Watts St, Chelsea, MA, 02150",Match,Exact,"90 WATTS ST, CHELSEA, MA, 02150","-71.027591312536,42.389204110803",85711277.0,L,25.0,25.0,160103.0,3003.0
8,"22 Gerrish Ave, Chelsea, MA, 02150",Match,Exact,"22 GERRISH AVE, CHELSEA, MA, 02150","-71.030382990292,42.394284459604",85707223.0,L,25.0,25.0,160102.0,1000.0
9,"72 Library St, Chelsea, MA, 02150",Match,Exact,"72 LIBRARY ST, CHELSEA, MA, 02150","-71.029419327115,42.393159014642",85707220.0,L,25.0,25.0,160102.0,1001.0
10,"106 Marlboro St, Chelsea, MA, 02150",No_Match,,,,,,,,,
11,"5 Admirals Way, Chelsea, MA, 02150",Match,Exact,"5 ADMIRALS WAY, CHELSEA, MA, 02150","-71.04592576334,42.390148147575",85731890.0,R,25.0,25.0,160300.0,2002.0
12,"5 Admirals Way, Chelsea, MA, 02150",Match,Exact,"5 ADMIRALS WAY, CHELSEA, MA, 02150","-71.04592576334,42.390148147575",85731890.0,R,25.0,25.0,160300.0,2002.0
13,"5 Admirals Way, Chelsea, MA, 02150",Match,Exact,"5 ADMIRALS WAY, CHELSEA, MA, 02150","-71.04592576334,42.390148147575",85731890.0,R,25.0,25.0,160300.0,2002.0
