1,"230 Central Ave, Chelsea, MA, 02150",Match,Exact,"230 CENTRAL AVE, CHELSEA, MA, 02150","-71.02642042536,42.388307951871",85711309.0,L,25.0,25.0,160103.0,3001.0
2,"165 Cottage St, Chelsea, MA, 02150",Match,Exact,"165 COTTAGE ST, CHELSEA, MA, 02150","-71.024484684809,42.389679881615",85711663.0,R,25.0,25.0,160103.0,3000.0
3,"13 Suffolk St, Chelsea, MA, 02150",Match,Exact,"13 SUFFOLK ST, CHELSEA, MA, 02150","-71.035892461486,42.387876034894",85711203.0,R,25.0,25.0,160200.0,3004.0
4,"13 Suffolk St, Chelsea, MA, 02150",Match,Exact,"13 SUFFOLK ST, CHELSEA, MA, 02150","-71.035892461486,42.387876034894",85711203.0,R,25.0,25.0,160200.0,3004.0
5,"13 Suffolk St, Chelsea, MA, 02150",Match,Exact,"13 SUFFOLK ST, CHELSEA, MA, 02150","-71.035892461486,42.387876034894",85711203.0,R,25.0,25.0,160200.0,3004.0
6,"147 Essex St, Chelsea, MA, 02150",Match,Exact,"147 ESSEX ST, CHELSEA, MA, 02150","-71.032111010195,42.387593026036",85723682.0,R,25.0,25.0,160103.0,2004.0
7,"175 Cottage St, Chelsea, MA, 02150",Match,Exact,"175 COTTAGE ST, CHELSEA, MA, 02150","-71.024386256935,42.3896635901",85711663.0,R,25.0,25.0,160103.0,3000.0
8,"147 Essex St, Chelsea, MA, 02150",Match,Exact,"147 ESSEX ST, CHELSEA, MA, 02150","-71.032111010195,42.387593026036",85723682.0,R,25.0,25.0,160103.0,2004.0
9,"175 Cottage St, Chelsea, MA, 02150",Match,Exact,"175 COTTAGE ST, CHELSEA, MA, 02150","-71.024386256935,42.3896635901",85711663.0,R,25.0,25.0,160103.0,3000.0
10,"175 Cottage St, Chelsea, MA, 02150",Match,Exact,"175 COTTAGE ST, CHELSEA, MA, 02150","-71.024386256935,42.3896635901",85711663.0,R,25.0,25.0,160103.0,3000.0
11,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
12,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
13,"102 Essex St, Chelsea, MA, 02150",Match,Exact,"102 ESSEX ST, CHELSEA, MA, 02150","-71.033569213393,42.387923926757",85723681.0,L,25.0,25.0,160103.0,2002.0
14,"194 Congress Ave, Chelsea, MA, 02150",Match,Exact,"194 CONGRESS AVE, CHELSEA, MA, 02150","-71.031165701667,42.387922304292",85723685.0,L,25.0,25.0,160103.0,2000.0
15,"194 Congress Ave, Chelsea, MA, 02150",Match,Exact,"194 CONGRESS AVE, CHELSEA, MA, 02150","-71.031165701667,42.387922304292",85723685.0,L,25.0,25.0,160103.0,2000.0
16,"193 Central Ave, Chelsea, MA, 02150",Match,Exact,"193 CENTRAL AVE, CHELSEA, MA, 02150","-71.028201843582,42.388533176897",85711279.0,R,25.0,25.0,160103.0,4001.0
17,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
18,"170 Bellingham St, Chelsea, MA, 02150",Match,Exact,"170 BELLINGHAM ST, CHELSEA, MA, 02150","-71.025880253231,42.39074993232",85711649.0,L,25.0,25.0,160102.0,4000.0
19,"99 Willow St, Chelsea, MA, 02150",Match,Exact,"99 WILLOW ST, CHELSEA, MA, 02150","-71.026285905199,42.390019379471",85711657.0,R,25.0,25.0,160103.0,3001.0
20,"149 Essex St, Chelsea, MA, 02150",Match,Exact,"149 ESSEX ST, CHELSEA, MA, 02150","-71.032062320718,42.387585594482",85723682.0,R,25.0,25.0,160103.0,2004.0
21,"165 Cottage St, Chelsea, MA, 02150",Match,Exact,"165 COTTAGE ST, CHELSEA, MA, 02150","-71.024484684809,42.389679881615",85711663.0,R,25.0,25.0,160103.0,3000.0
22,"113 Congress Ave, Chelsea, MA, 02150",Match,Exact,"113 CONGRESS AVE, CHELSEA, MA, 02150","-71.034647475324,42.388777788924",85711201.0,R,25.0,25.0,160200.0,3001.0
23,"165 Cottage St, Chelsea, MA, 02150",Match,Exact,"165 COTTAGE ST, CHELSEA, MA, 02150","-71.024484684809,42.389679881615",85711663.0,R,25.0,25.0,160103.0,3000.0
24,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
25,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
26,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
27,"61 Shurtleff St, Chelsea, MA, 02150",Match,Exact,"61 SHURTLEFF ST, CHELSEA, MA, 02150","-71.0353043981,42.388920920811",85711200.0,R,25.0,25.0,160200.0,3001.0
28,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
29,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
30,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
31,"85 Maverick St, Chelsea, MA, 02150",Match,Exact,"85 MAVERICK ST, CHELSEA, MA, 02150","-71.031424005461,42.388569328339",85723688.0,R,25.0,25.0,160103.0,2000.0
32,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
